className,loc,authorsNumber,revisionsNumber,touchedLoc,totalAddedLines,averageAddedLines,maxAddedLines,totalChurn,averageChurn,maxChurn,numberFix,cyclomaticComplexity,daysBetweenCommits,buggy
"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java",53,3,4,160,126,31.5,91,91,91,0,7,22.75,true
"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java",69,2,3,201,151,50.333332,100,100,100,0,4,33.333332,false
"hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java",18,1,1,45,45,45.0,45,45,45,0,3,45.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java",197,2,2,291,290,145.0,289,289,289,0,25,144.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java",11,2,2,38,35,17.5,31,31,31,0,1,15.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java",74,1,1,111,111,111.0,111,111,111,0,5,111.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java",10,2,2,37,36,18.0,35,35,35,0,1,17.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java",47,1,1,81,81,81.0,81,81,81,0,6,81.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java",6,1,1,27,27,27.0,27,27,27,0,1,27.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java",6,1,1,28,28,28.0,28,28,28,0,1,28.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java",9,2,2,31,30,15.0,29,29,29,0,1,14.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java",309,3,4,634,600,150.0,561,561,561,0,32,140.25,true
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java",37,2,2,96,80,40.0,64,64,64,0,2,32.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java",5,2,2,31,30,15.0,29,29,29,0,1,14.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java",36,2,2,66,65,32.5,64,64,64,0,2,32.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java",6,2,2,43,40,20.0,37,37,37,0,1,18.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java",41,2,2,90,79,39.5,68,68,68,0,2,34.0,true
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java",100,2,3,176,165,55.0,153,153,153,0,6,51.0,true
"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java",45,2,2,74,73,36.5,72,72,72,0,2,36.0,true
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java",271,3,6,415,400,66.666664,364,364,364,0,33,60.666668,false
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java",37,2,2,80,78,39.0,76,76,76,0,3,38.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java",108,2,3,167,163,54.333332,158,158,158,0,18,52.666668,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java",493,2,3,1035,886,295.33334,736,736,736,0,49,245.33333,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java",47,2,2,78,76,38.0,74,74,74,0,9,37.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java",54,2,3,100,97,32.333332,93,93,93,0,8,31.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java",4,1,1,22,22,22.0,22,22,22,0,1,22.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java",293,2,3,451,439,146.33333,426,426,426,0,45,142.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java",32,1,1,62,62,62.0,62,62,62,0,5,62.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java",28,2,2,60,59,29.5,58,58,58,0,1,29.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java",12,2,2,101,96,48.0,91,91,91,0,2,45.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java",4,2,2,29,28,14.0,27,27,27,0,1,13.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java",37,2,2,81,79,39.5,77,77,77,0,1,38.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java",337,2,3,780,742,247.33333,703,703,703,0,30,234.33333,true
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java",10,2,2,71,67,33.5,63,63,63,0,1,31.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java",15,1,1,37,37,37.0,37,37,37,0,1,37.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java",27,2,2,66,65,32.5,64,64,64,0,1,32.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java",79,2,2,130,127,63.5,124,124,124,0,15,62.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java",114,2,4,174,167,41.75,159,159,159,0,7,39.75,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java",13,2,2,46,41,20.5,36,36,36,0,1,18.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java",31,2,2,62,60,30.0,57,57,57,0,3,28.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java",35,1,1,62,62,62.0,62,62,62,0,2,62.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java",74,2,4,154,142,35.5,129,129,129,0,7,32.25,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java",42,2,2,78,76,38.0,73,73,73,0,4,36.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java",55,2,3,89,86,28.666666,82,82,82,0,3,27.333334,false
